company,year,metric,value,source,comments,answer_url,item_url
Levi Strauss & Co.,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:27 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Levi_Strauss_Co.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Levi_Strauss_Co+2019.json
H&M,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000086712","https://about.hm.com/en/sustainability/sustainable-fashion/wages.html Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:30 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://about.hm.com/en/sustainability/sustainable-fashion/wages.html Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:09 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+H_M.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+H_M+2019.json
Nike Inc.,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:48 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Nike_Inc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Nike_Inc+2019.json
Adidas AG,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:12 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Adidas_AG.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Adidas_AG+2019.json
Benetton Group Spa,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:29 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Benetton_Group_Spa.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Benetton_Group_Spa+2019.json
C&A,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097889","https://actonlivingwages.com/new-backgroundbrief- on-collective-bargaining-at-industry-level/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:24 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/new-backgroundbrief- on-collective-bargaining-at-industry-level/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:38 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+C_A.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+C_A+2019.json
Esprit Holdings Limited,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097891","https://actonlivingwages.com/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:07 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:52 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Esprit_Holdings_Limited.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Esprit_Holdings_Limited+2019.json
Marks and Spencer Group plc,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000091261","https://corporate.marksandspencer.com/annual-report-2018/mands_plan_a_2018.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:37:22 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://corporate.marksandspencer.com/annual-report-2018/mands_plan_a_2018.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:38 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marks_and_Spencer_Group_plc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marks_and_Spencer_Group_plc+2019.json
Lidl Stiftung & Co. KG,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097891","https://actonlivingwages.com/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:10 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:29 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Lidl_Stiftung_Co_KG.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Lidl_Stiftung_Co_KG+2019.json
"Amazon.com, Inc.",2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:17 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Amazon_com_Inc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Amazon_com_Inc+2019.json
KiK Textilien und Non-Food GmbH,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:20 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+KiK_Textilien_und_Non_Food_GmbH.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+KiK_Textilien_und_Non_Food_GmbH+2019.json
Carrefour S.A.,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:42 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Carrefour_S_A.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Carrefour_S_A+2019.json
Gucci,2019,Clean Clothes Campaign+Living Wage Action Plan,No,"Source-000091807
Source-000094020",- http://equilibrium.gucci.com/wp-content/uploads/2018/11/Sustainability- Principals_ENG.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:29 UTC has no public plan describing how to improve wages for workers across its supplier network. - http://equilibrium.gucci.com/wp-content/uploads/2018/11/Sustainability- Principals_ENG.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:07 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Gucci.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Gucci+2019.json
Puma,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:03 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Puma.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Puma+2019.json
Walmart,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:20 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Walmart.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Walmart+2019.json
Hugo Boss AG,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:12 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Hugo_Boss_AG.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Hugo_Boss_AG+2019.json
Vaude,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097902","https://csr-report.Vaude.com/gri-en/social/fair-wages.php Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:15 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://csr-report.vaude.com/gri-en/social/fair-wages.php Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:39 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Vaude.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Vaude+2019.json
Aldi Nord,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:13 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Aldi_Nord.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Aldi_Nord+2019.json
Next PLC,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097896","https://www.nextplc.co.uk/~/media/Files/N/Next-PLC-V2/documents/corporate-responsibility/focus-2018/focus-4-partnership-engagement-collaboration-and-community.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:36 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://www.nextplc.co.uk/~/media/Files/N/Next-PLC-V2/documents/corporate-responsibility/focus-2018/focus-4-partnership-engagement-collaboration-and-community.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-17 14:36:06 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Next_PLC.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Next_PLC+2019.json
Kesko Corporation,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:19 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kesko_Corporation.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Kesko_Corporation+2019.json
Fast Retailing,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:33 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Fast_Retailing.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Fast_Retailing+2019.json
Sainsbury's,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:09 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sainsbury_s.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sainsbury_s+2019.json
PVH,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000085291","https://www.pvh.com/responsibility/policy/Living- Wage-Strategy Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:39 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://www.pvh.com/responsibility/policy/Living- Wage-Strategy Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:28 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+PVH.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+PVH+2019.json
Fruit of the Loom,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:59 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Fruit_of_the_Loom.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Fruit_of_the_Loom+2019.json
Under Armour,2019,Clean Clothes Campaign+Living Wage Action Plan,No,"Source-000091807
Source-000097901",https://www.fairlabor.org/sites/default/files/fair_compensation_work_plan_feb_2015.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:42 UTC has no public plan describing how to improve wages for workers across its supplier network. https://www.fairlabor.org/sites/default/files/fair_compensation_work_plan_feb_2015.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:31 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Under_Armour.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Under_Armour+2019.json
Asics Corporation,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:21 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Asics_Corporation.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Asics_Corporation+2019.json
Stockmann Oyj Abp,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:18 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Stockmann_Oyj_Abp.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Stockmann_Oyj_Abp+2019.json
Lindex,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097893","https://about.lindex.com/sustainability/our-sustainability-promise/empower-women/, https://about.lindex.com/sustainability/with-people-planet-in-mind/living-wage/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:50 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://about.lindex.com/sustainability/our-sustainability-promise/empower-women/, https://about.lindex.com/sustainability/with-people-planet-in-mind/living-wage/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:31 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Lindex.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Lindex+2019.json
Otto Group,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:53 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Otto_Group.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Otto_Group+2019.json
G-star RAW,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:02 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+G_star_RAW.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+G_star_RAW+2019.json
SOK S Group,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:06 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+SOK_S_Group.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+SOK_S_Group+2019.json
Asos,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097887","https://www.asosplc.com/corporate-responsibility/ourproducts/ethical-trade-programme Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:22 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://www.asosplc.com/corporate-responsibility/ourproducts/ethical-trade-programme Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:22 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Asos.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Asos+2019.json
New Look Retail Group,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000088010","https://actonlivingwages.com/members/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:35 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/members/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:45 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+New_Look_Retail_Group.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+New_Look_Retail_Group+2019.json
Marimekko,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:39 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marimekko.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marimekko+2019.json
Zalando SE,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097891","https://actonlivingwages.com/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:16 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:46 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Zalando_SE.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Zalando_SE+2019.json
Tchibo GmbH,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,"Source-000091807
Source-000097895","https://Tchibo GmbH-nachhaltigkeit.de/servlet/content/1253142/-/home/consumer-goods-value-[http://GmbH-nachhaltigkeit.de/servlet/content/1253142/-/home/consumer-goods-value-] chain/sustainable-development/global-challenges-initiatives-to-develop-system- solutions.html Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:40 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://tchibo-nachhaltigkeit.de/servlet/content/1253142/-/home/consumer-goods-value- chain/sustainable-development/global-challenges-initiatives-to-develop-system- solutions.html Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:20 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tchibo_GmbH.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tchibo_GmbH+2019.json
Geox SpA,2019,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:05 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Geox_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Geox_SpA+2019.json
Bestseller AS,2019,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:30 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bestseller_AS.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Bestseller_AS+2019.json
